G37 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G38 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G39 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036

G35 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G36 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G37 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G38 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G39 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G40 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036

G36 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G37 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G38 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G39 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G40 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G41 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036

G37 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G38 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G39 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G40 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G41 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G42 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036

G38 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G39 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G40 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G41 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G42 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G43 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036

G39 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G40 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G41 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G42 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G43 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G44 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036

G40 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G41 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G42 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G43 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G44 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G45 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036

G41 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G42 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G43 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G44 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G45 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G46 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036

G42 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G43 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G44 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G45 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G46 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G47 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036

G43 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G44 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G45 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G46 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G47 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G48 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036

G44 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G45 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G46 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G47 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G48 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G49 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036

G45 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G46 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G47 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G48 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G49 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G50 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036

G46 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G47 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G48 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G49 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G50 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G51 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036

G47 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G48 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G49 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G50 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G51 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G52 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036

G48 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G49 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G50 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G51 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G52 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G53 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036

G49 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G50 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G51 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G52 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G53 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G54 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036

G50 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G51 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G52 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G53 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G54 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G55 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036

G51 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G52 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G53 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G54 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G55 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G56 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036

G52 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G53 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G54 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G55 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G56 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G57 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036

G53 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G54 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G55 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G56 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G57 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G58 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036

G54 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G55 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G56 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G57 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G58 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G59 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036

G55 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G56 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G57 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G58 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G59 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G60 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036

G56 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G57 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
