G52 A 37 98 0 2 33 52 None None 19 11 10 9 25 107 W

G48 H 41 84 1 10 18 28 None None 30 13 10 7 26 101 L
G49 A 48 85 3 6 25 38 None None 32 17 5 15 26 124 W
G50 A 44 85 2 7 14 21 None None 31 15 13 3 21 104 L
G51 A 40 95 1 9 12 24 None None 20 14 10 3 27 93 L
G52 A 37 98 0 2 33 52 None None 19 11 10 9 25 107 W
G53 A 53 110 2 6 21 31 None None 32 18 9 15 25 129 W

G49 A 48 85 3 6 25 38 None None 32 17 5 15 26 124 W
G50 A 44 85 2 7 14 21 None None 31 15 13 3 21 104 L
G51 A 40 95 1 9 12 24 None None 20 14 10 3 27 93 L
G52 A 37 98 0 2 33 52 None None 19 11 10 9 25 107 W
G53 A 53 110 2 6 21 31 None None 32 18 9 15 25 129 W
G54 H 34 81 2 11 11 16 None None 12 22 14 4 19 81 L

G50 A 44 85 2 7 14 21 None None 31 15 13 3 21 104 L
G51 A 40 95 1 9 12 24 None None 20 14 10 3 27 93 L
G52 A 37 98 0 2 33 52 None None 19 11 10 9 25 107 W
G53 A 53 110 2 6 21 31 None None 32 18 9 15 25 129 W
G54 H 34 81 2 11 11 16 None None 12 22 14 4 19 81 L
G55 A 33 86 0 6 17 25 None None 20 19 7 11 21 83 W

G51 A 40 95 1 9 12 24 None None 20 14 10 3 27 93 L
G52 A 37 98 0 2 33 52 None None 19 11 10 9 25 107 W
G53 A 53 110 2 6 21 31 None None 32 18 9 15 25 129 W
G54 H 34 81 2 11 11 16 None None 12 22 14 4 19 81 L
G55 A 33 86 0 6 17 25 None None 20 19 7 11 21 83 W
G56 H 41 81 3 8 19 26 None None 26 None None None 12 104 W

G52 A 37 98 0 2 33 52 None None 19 11 10 9 25 107 W
G53 A 53 110 2 6 21 31 None None 32 18 9 15 25 129 W
G54 H 34 81 2 11 11 16 None None 12 22 14 4 19 81 L
G55 A 33 86 0 6 17 25 None None 20 19 7 11 21 83 W
G56 H 41 81 3 8 19 26 None None 26 None None None 12 104 W
G57 H 39 94 3 10 17 23 None None 22 11 9 6 27 98 L

G53 A 53 110 2 6 21 31 None None 32 18 9 15 25 129 W
G54 H 34 81 2 11 11 16 None None 12 22 14 4 19 81 L
G55 A 33 86 0 6 17 25 None None 20 19 7 11 21 83 W
G56 H 41 81 3 8 19 26 None None 26 None None None 12 104 W
G57 H 39 94 3 10 17 23 None None 22 11 9 6 27 98 L
G58 H 39 92 5 11 30 39 None None 22 18 14 5 34 113 L

G54 H 34 81 2 11 11 16 None None 12 22 14 4 19 81 L
G55 A 33 86 0 6 17 25 None None 20 19 7 11 21 83 W
G56 H 41 81 3 8 19 26 None None 26 None None None 12 104 W
G57 H 39 94 3 10 17 23 None None 22 11 9 6 27 98 L
G58 H 39 92 5 11 30 39 None None 22 18 14 5 34 113 L
G59 H 32 87 3 10 19 30 None None 22 17 11 9 23 86 L

G55 A 33 86 0 6 17 25 None None 20 19 7 11 21 83 W
G56 H 41 81 3 8 19 26 None None 26 None None None 12 104 W
